date,death,tmpd,pm10tmean
1987-07-12,50,79,4.9045435843
1987-07-13,46,78.5,NA
1987-07-14,50,64.5,-19.38655462
1987-07-15,38,63,NA
1987-07-16,38,66,19.88567566
1987-07-17,42,70.5,NA
1987-07-18,28,74.5,18.295597484
1987-07-19,43,78.5,NA
1987-07-20,43,83,51.080956067
1987-07-21,28,79.5,NA
1987-07-22,40,80,24.209097362
1987-07-23,34,80.5,NA
1987-07-24,45,80,65.886075949
1987-07-25,67,81,NA
1987-07-26,31,79,-3.363556888
1987-07-27,33,71.5,NA
1987-07-28,38,70,3.0716709328
1987-07-29,40,74,NA
1987-07-30,37,77.5,3.3757961783
1987-07-31,35,75.5,NA
1987-08-01,32,76,-1.82957669
1987-08-02,39,81.5,NA
1987-08-03,44,75.5,-24.47468354
1987-08-04,46,77,NA
1987-08-05,36,70,-28.32075472
1987-08-06,45,68,NA
1987-08-07,31,72.5,10.115131579
1987-08-08,35,73.5,NA
1987-08-09,33,76.5,NA
1987-08-10,28,67,NA
1987-08-11,21,68.5,8.5680655969
1987-08-12,31,73.5,NA
1987-08-13,34,78.5,24.991670352
1987-08-14,38,80,NA
1987-08-15,42,78.5,11.14897078
1987-08-16,45,79.5,NA
1987-08-17,26,80,31.481012658
1987-08-18,38,71,NA
1987-08-19,21,71.5,-0.611102402
1987-08-20,38,67.5,NA
1987-08-21,39,69.5,10.772307875
1987-08-22,37,71.5,NA
1987-08-23,22,62,NA
1987-08-24,43,59,NA
1987-08-25,39,58.5,-5.111792851
1987-08-26,31,60.5,NA
1987-08-27,30,66,-15.81049467
1987-08-28,29,64.5,NA
1987-08-29,43,64,-32.27388535
1987-08-30,23,64,NA
1987-08-31,34,67,-1.461155638
1987-09-01,32,60,NA
1987-09-02,35,59,4.9773544213
1987-09-03,35,56.5,NA
1987-09-04,44,61,-0.621794872
1987-09-05,29,69,NA
1987-09-06,32,67,-11.12997467
1987-09-07,33,66.5,NA
1987-09-08,35,70.5,NA
1987-09-09,34,67.5,NA
1987-09-10,29,70,20.610853181
1987-09-11,41,71,NA
1987-09-12,34,70,7.3851768459
1987-09-13,40,65.5,NA
1987-09-14,33,62,-19.48387097
1987-09-15,44,58,NA
1987-09-16,32,69,32.436659632
1987-09-17,40,72.5,NA
1987-09-18,44,66,-12.28803404
1987-09-19,27,64.5,NA
1987-09-20,39,63,-18.93548387
1987-09-21,35,59,NA
1987-09-22,32,59,-19.23430811
1987-09-23,36,59,NA
1987-09-24,33,56,10.373055634
1987-09-25,37,52.5,NA
1987-09-26,34,57,5.1454363394
1987-09-27,42,64.5,NA
1987-09-28,40,68.5,13.727272727
1987-09-29,31,66,NA
1987-09-30,34,57,-5.129974669
1987-10-01,35,54,NA
1987-10-02,18,53.5,10.441558442
1987-10-03,45,45.5,NA
1987-10-04,39,47.5,-12.48768054
1987-10-05,46,56,NA
1987-10-06,29,55,3.1994625601
1987-10-07,39,47,NA
1987-10-08,42,40.5,-17.46495327
1987-10-09,37,47.5,NA
1987-10-10,39,49,-32.26623377
1987-10-11,37,40.5,NA
1987-10-12,34,43,-3.968587839
1987-10-13,35,43.5,NA
1987-10-14,32,47.5,35.086601307
1987-10-15,43,54,NA
1987-10-16,40,56.5,20.248366013
1987-10-17,30,53,NA
1987-10-18,41,49.5,-14.56603774
1987-10-19,42,53,NA
1987-10-20,31,50.5,45.019736842
1987-10-21,40,38.5,NA
1987-10-22,26,39.5,13.289473684
1987-10-23,33,48.5,NA
1987-10-24,49,50,NA
1987-10-25,37,39.5,NA
1987-10-26,30,42.5,NA
1987-10-27,36,48,NA
1987-10-28,30,41,NA
1987-10-29,35,42.5,NA
1987-10-30,44,48.5,72.039735099
1987-10-31,41,49.5,NA
1987-11-01,41,56,NA
1987-11-02,28,62.5,NA
1987-11-03,37,68,NA
1987-11-04,25,62,NA
1987-11-05,36,49,-6.894736842
1987-11-06,32,41.5,NA
1987-11-07,42,48.5,12.853906058
1987-11-08,31,54.5,NA
1987-11-09,43,44.5,-34.78
1987-11-10,36,36.5,NA
1987-11-11,24,34,-19.2822619
1987-11-12,46,39,NA
1987-11-13,36,46.5,10.842928391
1987-11-14,39,48,NA
1987-11-15,35,51.5,-6.304054054
1987-11-16,39,56,NA
1987-11-17,37,58,-6.849154135
1987-11-18,41,47,NA
1987-11-19,39,39.5,2.0602132745
1987-11-20,40,34,NA
1987-11-21,41,23.5,8.4863013699
1987-11-22,39,29.5,NA
1987-11-23,44,46.5,-6.431004235
1987-11-24,37,44.5,NA
1987-11-25,30,52,0.25
1987-11-26,34,39,NA
1987-11-27,33,43.5,-31.77622378
1987-11-28,41,50,NA
1987-11-29,38,46,-17
1987-11-30,28,37,NA
1987-12-01,36,36,-22.82159897
1987-12-02,36,30.5,NA
1987-12-03,35,32,9.9818181818
1987-12-04,45,33.5,NA
1987-12-05,32,32.5,-23.76025641
1987-12-06,30,29,NA
1987-12-07,38,31,NA
1987-12-08,37,46,NA
1987-12-09,26,51.5,32.200324675
1987-12-10,43,39.5,NA
1987-12-11,42,38.5,-1.148978215
1987-12-12,45,38,NA
1987-12-13,42,35,NA
1987-12-14,40,33.5,NA
1987-12-15,49,44,-15.61818182
1987-12-16,38,31.5,NA
1987-12-17,42,30,-19.34022556
1987-12-18,39,29,NA
1987-12-19,43,35,-3.705035971
1987-12-20,39,43.5,NA
1987-12-21,41,35.5,-2.532011088
1987-12-22,38,32.5,NA
1987-12-23,29,35,5.2222744361
1987-12-24,53,38.5,NA
1987-12-25,41,44.5,-30.20437956
1987-12-26,41,32.5,NA
1987-12-27,27,30,-25.41679502
1987-12-28,50,33,NA
1987-12-29,44,26.5,-23.4384554
1987-12-30,36,20,NA
1987-12-31,46,33.5,NA
1988-01-01,31,22,NA
1988-01-02,45,17.5,NA
1988-01-03,45,24,NA
1988-01-04,53,18.5,8.8936862101
1988-01-05,48,3.5,NA
1988-01-06,38,6.5,37.777777778
1988-01-07,43,10,NA
1988-01-08,28,16.5,NA
1988-01-09,47,14.5,NA
1988-01-10,37,14,5.9458493248
1988-01-11,43,23,NA
1988-01-12,41,40,26.649596965
1988-01-13,40,29.5,NA
1988-01-14,43,14.5,-31.2556391
1988-01-15,50,21.5,NA
1988-01-16,38,39,-10.93698686
1988-01-17,41,43.5,NA
1988-01-18,31,38,NA
1988-01-19,33,34,NA
1988-01-20,39,46,-9.607548701
1988-01-21,37,31,NA
1988-01-22,41,26,-14.72375852
1988-01-23,40,29.5,NA
1988-01-24,40,32,NA
1988-01-25,35,29,NA
1988-01-26,45,10.5,10.294917582
1988-01-27,43,14,NA
1988-01-28,37,16.5,22.549986635
1988-01-29,46,33,NA
1988-01-30,25,50,-12.9609375
1988-01-31,44,54,NA
1988-02-01,35,41.5,-13.88113839
1988-02-02,40,28.5,NA
1988-02-03,32,29,-14.41614551
1988-02-04,52,22.5,NA
1988-02-05,32,9.5,51.173228346
1988-02-06,43,1,NA
1988-02-07,41,10.5,-10.48897262
1988-02-08,34,18,NA
1988-02-09,32,22.5,7.4965927932
1988-02-10,40,21,NA
1988-02-11,30,28.5,-5.871073031
1988-02-12,39,23.5,NA
1988-02-13,44,13,NA
1988-02-14,37,24,NA
1988-02-15,35,38,0.2325246711
1988-02-16,48,28.5,NA
1988-02-17,49,36.5,12.94723136
1988-02-18,24,32,NA
1988-02-19,38,33.5,NA
1988-02-20,47,27,NA
1988-02-21,38,16.5,-23.02849544
1988-02-22,43,41,NA
1988-02-23,49,32.5,-10.40549616
1988-02-24,43,23,NA
1988-02-25,60,22.5,-2.700109649
1988-02-26,39,30,NA
1988-02-27,31,33.5,-6.892049772
1988-02-28,42,28,NA
1988-02-29,42,36.5,NA
1988-03-01,51,29.5,NA
1988-03-02,48,40.5,9.5623617257
1988-03-03,43,30,NA
1988-03-04,46,25,-20.14114742
1988-03-05,51,24,NA
1988-03-06,46,30,NA
1988-03-07,48,40,NA
1988-03-08,43,47.5,33.255022321
1988-03-09,34,46.5,NA
1988-03-10,46,32.5,-13.53787508
1988-03-11,43,39.5,NA
1988-03-12,42,47.5,-18.0390625
1988-03-13,41,35.5,NA
1988-03-14,37,25.5,7.984375
1988-03-15,38,24,NA
1988-03-16,31,31,-20.06730664
1988-03-17,53,33,NA
1988-03-18,41,33.5,5.1351351351
1988-03-19,46,33,NA
1988-03-20,52,24.5,-30.07086614
1988-03-21,50,21.5,NA
1988-03-22,46,29.5,-1.079205769
1988-03-23,37,56,NA
1988-03-24,33,58,15.373448251
1988-03-25,47,53.5,NA
1988-03-26,29,47.5,NA
1988-03-27,40,35,NA
1988-03-28,45,40.5,10.759509994
1988-03-29,31,64,NA
1988-03-30,36,52,5.8088023088
1988-03-31,38,40.5,NA
1988-04-01,42,43.5,NA
1988-04-02,31,58.5,NA
1988-04-03,44,61,-23.11571149
1988-04-04,36,54.5,NA
1988-04-05,38,62.5,-17.51483295
1988-04-06,44,61.5,NA
1988-04-07,27,43.5,-20.12407222
1988-04-08,41,41,NA
1988-04-09,30,41.5,-24.75707919
1988-04-10,41,41.5,NA
1988-04-11,35,42.5,NA
1988-04-12,22,50.5,NA
1988-04-13,40,51,3.0623104494
1988-04-14,39,52,NA
1988-04-15,37,37.5,-13.972501
1988-04-16,39,38.5,NA
1988-04-17,34,50.5,NA
1988-04-18,30,46.5,NA
1988-04-19,41,38.5,-16.86290323
1988-04-20,37,44,NA
1988-04-21,36,42,-15.04163377
1988-04-22,38,43.5,NA
1988-04-23,44,62.5,34.772357724
1988-04-24,40,45.5,NA
1988-04-25,43,48,-17.9031618
1988-04-26,25,50.5,NA
1988-04-27,33,46.5,8.9690606061
1988-04-28,43,40.5,NA
1988-04-29,27,45.5,NA
1988-04-30,41,49.5,NA
1988-05-01,35,50,-22.912
1988-05-02,34,50,NA
1988-05-03,30,48,7.2551020408
1988-05-04,23,51.5,NA
1988-05-05,32,51.5,-5.985074627
1988-05-06,45,59,NA
1988-05-07,48,53,NA
1988-05-08,53,66.5,NA
1988-05-09,49,66,3.3744514107
1988-05-10,35,63.5,NA
1988-05-11,43,53.5,-25.25724638
1988-05-12,39,60.5,NA
1988-05-13,35,60.5,NA
1988-05-14,47,51,NA
1988-05-15,24,64.5,8.0289115646
1988-05-16,38,63.5,NA
